Date,Open,High,Low,Close,Volume,Market Cap
May-03-2022,85.91287250199359,92.7871641273774,85.6426877602972,92.68864172291822,1682872728.2285714,29433778611.916977
May-02-2022,87.53082796719434,88.71873132011339,84.98599630575832,85.92044164888463,1694629058.2222223,29177938710.403854
May-01-2022,89.6273,90.6682271462886,85.3615,87.5231419263408,2006939707.7992277,29533968504.445385
Apr-30-2022,85.36061197998282,92.22040606068494,84.81451639325282,89.6599,2599735819.469534,29537428157.37965
Apr-29-2022,93.99221978972643,94.9398,83.1111,85.4947510721526,1683630757.3333333,30960224196.508682
Apr-28-2022,98.2191,98.567,92.5769,93.94271075759409,1976798720,32103758132.74144
Apr-27-2022,98.4269,100.443,96.6461,98.129,2054008071.160839,33001420545.31786
Apr-26-2022,95.72,100.3286,95.3522,98.30965252285496,2334520667.5555553,32713354732.790203
Apr-25-2022,101.004107835821,101.65603643363887,94.83889149698189,95.457704892462,2185852202.6666665,33100718444.202385
Apr-24-2022,99.29508866221168,101.4254,94.8137,101.25650318962605,2101448147.84669,32631396613.816223
Apr-23-2022,100.6282,102.2054,98.9119,99.22419914490683,1245760108.8888888,33628015745.265938
Apr-22-2022,100.6622,102.737,98.769,100.6329,1768725753.3333333,33796754233.55262
Apr-21-2022,101.8629,103.5485,99.69223276475851,100.7281,2768260876.979021,33929543966.922607
Apr-20-2022,105.48589218999643,109.8874,100.52221697135764,101.8636,2653313504.888889,35438684280.12825
Apr-19-2022,108.5695,110.48505127283232,104.5103146616912,105.47726590431348,2900991548.655052,35833365994.75726
Apr-18-2022,102.3121,108.4219,101.23628822429592,108.4217,2787376963.7909408,34735479537.19902
Apr-17-2022,100.3066,102.4515,95.27047624305943,102.2794,2674388788.888889,33033791451.58218
Apr-16-2022,102.1203,105.2538,99.9088,100.3029,1360454577.3333333,34196829838.260334
Apr-15-2022,101.4068,103.1474,100.9513,102.123,1429049665.7777777,33903596083.20743
Apr-14-2022,100.7807851910176,102.8625,100.127085128959,101.3964,2267678373.3333335,33705393922.181904
Apr-13-2022,104.7968,107.16828151426483,99.2616,100.64652139142292,2762096909.1282053,33965413416.9971
Apr-12-2022,103.49588409415024,105.67629021125896,100.3558,104.8295,3362322636.979021,34010893337.145725
Apr-11-2022,100.03248714844486,108.9337,98.976102758719,103.65836866366703,3822596852.1181436,33971213829.011272
Apr-10-2022,111.0701,111.7512,98.9991,99.65766756435929,2834260283.672598,34734453378.299034
Apr-09-2022,112.98939659140984,112.98939659140984,112.98939659140984,112.98939659140984,1873845248,37021471251.67949
Apr-08-2022,109.9298,113.13090673885915,108.72613514381374,113.13090673885915,2951543042.2222223,36210898016.459755
Apr-07-2022,118.71845721277498,122.0517776604832,108.6054,109.7555,3572972769.672474,38186601588.434975
Apr-06-2022,113.05698619168872,119.8595,111.8099274147478,118.91484893230124,4636533997.333333,37819207023.47483
Apr-05-2022,127.00570905085496,127.3559,112.93012376028202,112.93012376028202,4354816668.097561,39657349233.36205
Apr-04-2022,132.20254560044975,136.2091324151326,126.658028293038,126.658028293038,3926432898.229965,43015284661.53554
Apr-03-2022,136.8002314166226,137.96840621206292,126.54046989837312,132.51236433866617,3772952816,43437922773.23243
Apr-02-2022,131.96458586844196,140.229,131.1907944969669,136.84674453651868,4892773316.444445,44517427978.7285
Apr-01-2022,133.9639,142.0514517587241,132.0396119102894,132.0396119102894,5804349104,44391708100.42435
Mar-31-2022,122.5331224743763,136.8913,118.74291674569582,133.82885348739686,6783690641.393728,41660423056.54975
Mar-30-2022,120.29661658775456,128.593356388549,119.83126917131068,122.49756709121088,5910328532.292683,40161847816.25475
Mar-29-2022,111.74000478369668,123.82191831572985,107.44863201075366,120.26812664488584,4879497393.777778,37448984012.091064
Mar-28-2022,105.98293364047176,115.4559,105.98293364047176,111.80216260115512,4305544045.333333,36152048639.36853
Mar-27-2022,106.96232451087036,113.431,105.319971154411,105.63181621490514,3440579599.111111,35583879436.54363
Mar-26-2022,101.83008706417452,107.29060353654803,99.14564480083165,107.10647385293372,1781452762.6666667,33181406053.018085
Mar-25-2022,98.63087747522792,103.2483,97.84280118769274,101.85037721798604,2466659556,32743516083.91858
Mar-24-2022,102.33850320096008,104.6564,97.21849899472063,98.76050728557416,3827302912.888889,32832819442.182297
Mar-23-2022,94.97890047252216,103.4874,94.07253642767829,102.26183971777306,3520549959.111111,31972355075.075394
Mar-22-2022,90.50209658761588,96.06437580922292,89.63725942513194,95.10271747092176,2120785514.1463416,29565455874.108208
Mar-21-2022,88.76828652467186,93.6675,88.18192702192376,90.6124678591174,2128751696,29287239164.761547
Mar-20-2022,88.5311152017071,91.13557769219376,87.11693859352216,88.77027251383889,1694114116.8888888,28492018845.135376
Mar-19-2022,92.4142311179586,92.4142311179586,88.1216892409003,88.68228512114048,1820085676.8888888,28892725506.496323
Mar-18-2022,89.79708454272091,94.4389806994186,89.40810038553467,92.3859025325588,2720763160.888889,29273330959.02153
Mar-17-2022,87.86484895162582,91.80459198025672,84.68272578955698,89.70616554984645,2850402360.888889,28029758700.113148
Mar-16-2022,87.79717201537679,90.67972583119608,86.7509,87.80915917048367,2509483485.3333335,28428192384.916916
Mar-15-2022,82.87006735070167,87.73100446421137,81.67925679895443,87.73100446421137,2256502411.111111,27007670994.41331
Mar-14-2022,81.18682207420515,85.12167638011316,79.09240615135366,82.92012244955522,1689243390.6666667,26144035642.198338
Mar-13-2022,78.84523086193796,81.9841,78.133,81.047044929393,1749547248,25874063027.44822
Mar-12-2022,81.4134629804096,82.8118,78.09488280181606,78.91477174427052,1078182421.7777777,26192244135.11627
Mar-11-2022,80.67443320370445,82.66853723409406,80.67443320370445,81.63673413990475,1587612035.3333333,26253787450.06567
Mar-10-2022,82.94484320258118,84.01884034021049,80.1803749777916,80.76296928153728,2044308961.3333333,26304138111.078815
Mar-09-2022,88.12724809997468,88.47249263696274,81.29093475009894,83.03559978612967,2562888472,26774361237.08096
Mar-08-2022,82.3104000760564,89.54092343696463,82.11409010965542,88.1519700069252,2731266129.7777777,28070513784.55284
Mar-07-2022,81.89723403007476,84.7837,81.51666998978325,82.15255980908044,2458506776.888889,26615411061.334328
Mar-06-2022,84.56732716890949,86.36024542629386,80.1262034887546,82.08508346719111,2092166047.1111112,26617141242.997272
Mar-05-2022,89.6555,89.8392,84.2452,84.68727055776866,1384062527.5555556,27931952985.648426
Mar-04-2022,88.30700259792907,90.86876133620235,86.44727408840481,89.72294837199111,2336508166.4229393,28344610657.60273
Mar-03-2022,95.62905332562858,95.7218772303813,87.60698664207584,88.26304551957928,2693458846.989474,29216722712.411385
Mar-02-2022,100.75611161641504,101.3975,94.4063,95.5292865361438,3165948792.4181185,31385728898.414417
Mar-01-2022,98.6509,106.06666273259968,97.3582,100.8434021629295,4033866579.5555553,32664436030.569885
Feb-28-2022,99.7028,101.4325,95.2683,98.7167,4330380869.333333,31312192564.176132
Feb-27-2022,85.61630119620648,100.51274579233996,84.50683175672957,99.3948,3154952568.888889,29276835155.054947
Feb-26-2022,90.1557,92.00304452635638,84.4939,85.57516594054661,1979593038.2222223,28237390761.322193
Feb-25-2022,92.7909475342431,94.52325202382838,89.7532,90.0602,3078715981.3333335,29299090607.065147
Feb-24-2022,89.41292019098374,94.838,87.24748902879269,92.51287263414191,4989542736,28716274906.70232
Feb-23-2022,84.52587769342514,92.2653,76.83669513801863,89.03824056639185,4819389407.111111,26754612259.66335
Feb-22-2022,86.4195,93.0273,84.84895867689954,84.84895867689954,2634973096.888889,28454602914.959274
Feb-21-2022,83.1005078891356,87.1683,81.26787972713873,86.5429,3551169882.6666665,26960793760.66756
Feb-20-2022,90.65453541058912,95.9496,83.17106514738644,83.17106514738644,3275306999.080139,29072919715.224243
Feb-19-2022,91.35835040165485,93.2168,85.99716120194202,90.81787924973165,1824342996.4444444,28643724522.826317
Feb-18-2022,90.0160316806923,92.5416347743077,88.97773753851813,91.50629640230996,1736312814.6666667,29039073072.292377
Feb-17-2022,93.5676,96.2271,89.6631,90.0544238233777,2149474394.9825783,29779345563.990303
Feb-16-2022,101.858,102.5703,92.81882448616848,93.3053,2255059366.6666665,31338631950.504814
Feb-15-2022,104.92,104.9222,98.4114,102.0772,2286229159.69338,32589965956.689114
Feb-14-2022,96.44124258459904,105.12333441796726,96.44124258459904,104.8396,2579095326.2222223,32445757754.898445
Feb-13-2022,92.9127,97.71883827067995,91.17191915536615,96.45598380771033,1829526793.8807018,30122046368.10957
Feb-12-2022,95.843,97.1567,91.8678583993968,93.4134,1729564520.4444444,30267391479.30842
Feb-11-2022,96.4837,99.50834924661449,93.5561,95.6361,2578326103.111111,30567948125.650215
Feb-10-2022,106.14137136511908,107.94719661212156,95.6433,96.4211,2876844601.7777777,33036777638.463562
Feb-09-2022,114.0601,114.8532,106.04381682006752,106.27610664086517,2517984792,35354838664.98364
Feb-08-2022,113.36218334164892,116.346,109.9608582218374,114.1851,2926951904.888889,35964084704.93538
Feb-07-2022,117.53993601720744,119.84570081708,110.43884683643594,113.55426136102096,3454459864,36320465573.144
Feb-06-2022,115.35012048235738,121.4774,113.09929727587073,117.68530561473666,2660391175.5555553,37441691374.43318
Feb-05-2022,113.9427,115.85705111839796,112.2441,115.2154029586464,2445793896,35952980804.31703
Feb-04-2022,112.33067393130682,118.4500387123848,110.5341,113.6063,4326342728.888889,36081414026.68272
Feb-03-2022,101.6452,112.38314770109427,100.5311,112.38314770109427,4242291038.2222223,33434571381.90142
Feb-02-2022,102.1187,102.7302,94.81935979866527,101.0464,5269047514.666667,30996712212.186665
Feb-01-2022,110.0358,112.08032789038842,97.83728302463835,101.6326,4715100317.333333,34000159904.124832
Jan-31-2022,99.59381896423962,113.21019680027884,99.59381896423962,110.295,4071585968.888889,33774552638.827053
Jan-30-2022,93.3202,100.69299558299562,89.5609,99.65355569717234,1781243945.3333333,29439886915.908283
Jan-29-2022,96.20169273166844,97.26242063856004,91.77706909906566,93.4379,1835484785.7777777,29877796636.643723
Jan-28-2022,91.3571,98.3688,91.065,96.2559,2667541655.111111,29949538944.171364
Jan-27-2022,89.36378396792603,93.3967,87.41670551069582,91.1762,3313492781.3333335,28565473223.976925
Jan-26-2022,92.1504317663008,94.21428766283564,86.15970382139128,89.69647409000822,4320319565.333333,28332821106.160378
Jan-25-2022,94.7073265436007,103.5559,90.2875283485875,92.2110816046256,3719005061.3333335,30194992476.983086
Jan-24-2022,91.6137,99.5118,87.77670402192092,95.05657135623088,5118615073.003485,29004596542.428524
Jan-23-2022,99.6677,99.6677,81.29445862739279,91.8445,4713336684.444445,27896178922.44645
Jan-22-2022,94.23212946222112,104.414385365829,93.51747768511528,99.3393,4914005257.777778,30908440765.508614
Jan-21-2022,112.3464,112.9962187109768,89.1914,94.16915536611378,5748163827.468532,31604234988.502262
Jan-20-2022,127.80052764604493,128.3916010967526,107.6603,111.2622,3744282782.6666665,38429537791.52734
Jan-19-2022,135.43547628109516,143.6871096620659,127.18384300236345,127.18384300236345,1651862554.2222223,43263214504.21227
Jan-18-2022,141.4575,142.25496251861924,133.3394,135.3528602474625,1911475934.1045296,43094510138.50082
Jan-17-2022,139.917088466859,141.8557,135.1756,141.3346,1840787666.2222223,43494344318.39932
Jan-16-2022,147.90591098638842,148.1360058714557,137.5128966055221,139.90048882523666,1752488297.3333333,44732210243.08922
Jan-15-2022,147.72970759665958,151.7695,146.28758333835563,147.89232071991978,1469219195.5555556,46648905183.14487
Jan-14-2022,146.21481737417054,149.359399745668,144.49253802401344,147.77227509680188,1848766664,46043226353.81228
Jan-13-2022,145.835,150.43573677053075,142.2961,146.28760984196708,2880094543.111111,46015199573.98805
Jan-12-2022,151.5256,157.31507691678434,145.86650694131532,146.1437,2907038328.888889,47031579676.26844
Jan-11-2022,140.2279,152.94236478559162,138.48779554753156,151.6441,2327959956.888889,45154528036.24295
Jan-10-2022,135.8829,143.09685445879,134.06685291772712,140.0026,2504107060.6271777,42975725878.22903
Jan-09-2022,140.7023695245698,143.56491385148288,130.57718142907973,135.8408,2212884764.888889,42987942464.48291
Jan-08-2022,142.11145390432338,145.20981243757757,138.24553375173517,140.86952590166752,3426625859.5555553,44108261109.31135
Jan-07-2022,136.202,147.84040593351872,133.7727,142.64710038761092,3072788758.2222223,44183443793.09488
Jan-06-2022,150.40915829632775,150.40915829632775,134.81041834481505,136.3547,3366760194.6666665,43598562372.19115
Jan-05-2022,154.4733,154.5278,146.77641950624408,150.49748478434728,3159910652.4444447,46560905158.98059
Jan-04-2022,167.92584368767538,171.1638,145.824,155.144,1741075375.5555556,51365138784.59549
Jan-03-2022,170.3394,173.7737,166.7674417004273,168.01870614259786,1829126638.2222223,52404188370.2047
Jan-02-2022,176.5189,176.5189,167.10877105319037,170.3803,1269216517.7777777,53402446744.00528
Jan-01-2022,178.6942,179.3228,174.7322,176.4474,1322319492.8888888,54579938622.05299
Dec-31-2021,170.0646316552299,178.76057842853552,170.0646316552299,177.9595,1608896641.3333333,53798973668.58197
Dec-30-2021,172.5548,177.3247,168.05905879563065,170.55223679802057,1723805669.7777777,53509645644.086395
Dec-29-2021,170.56565300675027,175.5509084132466,168.72056966755184,172.586,2531993569.7777777,53494867898.10092
Dec-28-2021,177.3768,180.5379257576828,170.57710664826178,170.8940770745249,3004570812.4444447,54445369660.46659
Dec-27-2021,195.72762858920137,195.72762858920137,177.3343579335102,178.1742,3030510626.6666665,57831046266.57131
Dec-26-2021,198.02394013317976,204.338,195.596579884882,195.596579884882,2220041161.3333335,61792337964.31253
Dec-25-2021,193.30222113265003,199.9197,191.2173,198.1020112169848,2190881748.888889,60606019898.61717
Dec-24-2021,190.2624,194.8597,189.6534,194.31619993588495,2533943400.888889,59416213985.22386
Dec-23-2021,190.2214566565977,197.08261793945115,186.1251092790199,190.2602,2877585568,58868916450.941795
Dec-22-2021,178.496,193.34834290255944,176.3199733519485,190.4149288812643,2323269410.6666665,56270318950.1969
Dec-21-2021,179.9044,187.2861,177.96923104355344,178.64151949207573,2227257734.6666665,56313529402.58239
Dec-20-2021,173.83738567292346,182.27758227245613,170.56042352357264,180.1013,2449339318.6666665,54901422374.94477
Dec-19-2021,180.16681061187472,181.02923247693013,169.26304608886164,174.05797684932992,2224474955.5555553,53886300778.32678
Dec-18-2021,182.88241664574863,188.355274016071,179.12680770138013,179.7937,2013713148.4195805,56628618594.46744
Dec-17-2021,175.50642125720893,184.0397,171.7904574876618,182.84637258674303,3005389005.971831,55042349772.88232
Dec-16-2021,176.8608,182.02934098135196,168.75652515149935,175.9584983518386,3547047426.6666665,54546118311.07177
Dec-15-2021,178.2492,188.72319098760195,174.8393,177.3525,4762256766.222222,55845297345.96616
Dec-14-2021,161.26492962545822,181.2028565409983,158.2447,178.0805,3296436118.2222223,51179474992.56654
Dec-13-2021,155.3298,162.1963647882542,150.0032,161.19099097206902,3472294476.7108016,48048432342.07978
Dec-12-2021,173.38350002575308,173.38350002575308,149.7356,155.5458,2170064930.3745584,50112776586.57845
Dec-11-2021,171.73333650003613,176.63370314226208,168.09476294370316,174.06299884983156,1731164958.2222223,52690858520.76747
Dec-10-2021,167.9701,173.63329108950657,162.3042,172.0419718877665,3063470030.2222223,52266617381.36759
Dec-09-2021,181.4538548829879,184.06047377720355,170.0428,170.0428,2783401389.045296,54418793449.7226
Dec-08-2021,194.6093589082782,196.47214104945888,179.3678,182.29887144455049,2692582865.7777777,57604827224.13674
Dec-07-2021,190.37700658996252,195.96784436391223,184.7744,194.5247830462036,3168763214.2222223,58566797653.6138
Dec-06-2021,194.20201868730948,203.6676,188.6834,190.10695644066817,4301289845.333333,60333604952.96184
Dec-05-2021,196.424,197.390032858933,177.3631,193.5299148221448,4901914606.222222,57553434918.69292
Dec-04-2021,201.29618219710048,203.24264975634915,183.0407,196.5901,5604537304,59465303200.72268
Dec-03-2021,211.1643,211.7144,176.383,200.51176321170504,8550450442.666667,60807737258.25632
Dec-02-2021,233.83797647614804,238.8238881232949,208.8010427124682,212.4651,5715807473.777778,69526185548.15161
Dec-01-2021,229.8954,242.88369921472727,221.5670340361188,232.27586119615032,5711497888,70001903807.34383
Nov-30-2021,208.9585192962292,231.7400067156493,208.85549257663504,229.7919,4466716161.777778,67698691224.322685
Nov-29-2021,204.4420150702396,217.631,200.32206599784053,209.4338844339564,3309286423.111111,63344187145.29483
Nov-28-2021,200.8606311208792,212.4454954646162,200.3363439107461,204.9744577818114,3008227309.3333335,62404154053.41056
Nov-27-2021,193.0520757263552,201.5720898198853,183.3502,200.75146202472612,2181793162.2222223,57766718762.89698
Nov-26-2021,191.88074930530203,199.27317443971455,191.24473857636997,192.5231835599508,3337996656,59583254516.55579
Nov-25-2021,210.0996498929333,210.38599253196003,183.7922484950316,192.05257560642667,3835055813.3333335,60058545528.462875
Nov-24-2021,205.9071,216.1009,202.74266072514908,210.0978935357972,3464433984.888889,63795430255.00382
Nov-23-2021,221.88102647783484,222.45240657651257,200.890557813435,205.2073,3013224311.111111,64700544499.77851
Nov-22-2021,216.0026888011245,225.79572625173796,211.457,222.30520265248785,3837727257.7777777,66310970666.54757
Nov-21-2021,231.6200523359412,231.6200523359412,212.88652833642212,216.5642,4719564957.538462,66981124964.29174
Nov-20-2021,218.065858658582,235.0435,211.0617165301053,230.0314223091537,2616478325.3333335,66226510933.29526
Nov-19-2021,215.4836418985097,220.95067303811345,207.1692,218.27711625692163,3624830462.2222223,65340465831.36586
Nov-18-2021,195.48702794186784,218.8421,190.2282,214.96022278109623,5630805706.666667,62561802223.032684
Nov-17-2021,218.7655,222.5850586553312,189.2526,194.4231,4058569776.888889,62865384999.763565
Nov-16-2021,219.1765738003233,221.1193615997136,210.62052029238936,218.8295,4263635746.6666665,65460544265.041885
Nov-15-2021,238.0876,238.0876,216.605,219.3822,4538443643.555555,68541140434.56947
Nov-14-2021,238.389570503322,245.76770962469283,235.75375020355668,238.11137484412137,2998682646.3776226,73123874102.56326
Nov-13-2021,241.1312,241.1312,230.9529272607876,238.04478937545292,2788588714.369338,71644419918.08961
Nov-12-2021,228.93898578005977,241.7979,225.32459201290985,240.79228344021212,3383374718.6620207,70145195931.92908
Nov-11-2021,233.85222394636136,238.6009,221.86366046848923,229.02324777224752,3769476895.111111,69639064309.97896
Nov-10-2021,233.6800528498298,246.4173334715869,230.22091799297797,234.584925123262,5749053546.666667,72475543294.47154
Nov-09-2021,239.172610719846,247.86230637382727,219.2459,232.6225050875807,3681142604.4444447,72477269606.14862
Nov-08-2021,248.69502197732845,252.4471659306082,238.6362611636253,239.1709,3899375293.9930315,74059498337.36435
Nov-07-2021,249.68734177154624,253.1571,241.4632,249.24781749310847,4179704531.2447553,74528139317.53813
Nov-06-2021,258.6728678281635,258.6728678281635,246.37654017124905,249.8023062546508,4991307972.444445,76202282167.36507
Nov-05-2021,236.4715873433302,259.5182,235.51248241238,258.63801641242577,4591489965.333333,74433275251.79944
Nov-04-2021,247.50171880871525,248.04646315120348,231.5124,236.8216033070998,5584136916.444445,71981187481.65617
Nov-03-2021,243.11169841718123,249.91337875371104,236.13031912759757,247.69260630025755,7646717160.888889,72773671864.7337
Nov-02-2021,220.15448612979355,246.2113,216.77855107749804,240.24150446915863,7162920846.222222,69355869156.67265
Nov-01-2021,203.6019063925553,221.87748877962684,201.3236744269165,221.87748877962684,3485961080.4181185,62473959963.565865
Oct-31-2021,202.5646313667154,211.2127679111833,198.7075589055767,203.70191428926535,4724554888,61536804546.35693
Oct-30-2021,195.1972011284839,204.97325784873567,186.4172,202.46905297140236,2789878957.3333335,58322366682.72811
Oct-29-2021,200.2550105867603,200.39382100946392,188.88246738620617,193.82132324803996,2703953584,58862753264.33149
Oct-28-2021,194.8094343920336,204.70024342048816,194.8094343920336,200.061165263032,4345289766.222222,60234443987.76891
Oct-27-2021,184.4951,200.1092,182.4549,194.4745486267754,6126345297.777778,58307566773.05321
Oct-26-2021,199.8553,205.26270708336625,182.5771550696055,184.6728,6292665324.444445,58274684088.86443
Oct-25-2021,210.2675953780374,213.96950331816532,198.5153,200.144,6289226750.222222,62367947122.57682
Oct-24-2021,202.25904457235043,218.4117,198.58748371729757,209.9488164015829,7388983176.888889,62772844915.83249
Oct-23-2021,197.6072,204.11079920259172,185.8363959300792,201.679875045682,4589256324.444445,58363126825.245384
Oct-22-2021,196.27425036965784,205.25195763393688,193.10322862332,197.3057,9665771580.444445,59871062053.76452
Oct-21-2021,190.4623418367454,213.6269174715488,188.65105444076167,196.7739195985418,12339268373.333334,60927141659.74237
Oct-20-2021,176.4623196169922,193.41306292759236,176.4623196169922,189.79029154498497,10384649479.11111,55855646077.4069
Oct-19-2021,156.0524,175.01611772900057,155.5705,175.01611772900057,2936255355.111111,49034129527.30969
Oct-18-2021,157.2666,159.423,153.58617693266797,156.2192,2117936615.2982457,47117423910.80051
Oct-17-2021,159.87442759651395,162.7930327726548,155.344637538381,156.9973,3141748324.251748,47610037559.5348
Oct-16-2021,157.56925446161412,167.17362478086923,155.1093823829459,159.61838474997776,3020903578.5142856,48516073012.06977
Oct-15-2021,162.82100567619673,164.6683,156.9546,157.9888468667417,4121105718.2756186,47944085387.176346
Oct-14-2021,149.853846276054,164.8054,147.27718154749567,162.79540177214494,4870726372.154386,47431969347.86451
Oct-13-2021,148.1995,155.4569,147.5178,149.91412651979095,3024524845.971831,45301825884.037476
Oct-12-2021,152.75157685880924,154.70292293905808,144.73517466451827,148.3009,4460915837.738516,44252280031.94941
Oct-11-2021,144.55351066937536,152.6841310993638,138.3835,152.6841310993638,3610022211.2230215,43516918588.0109
Oct-10-2021,147.9142,153.95388779363043,140.9225,144.55351066937536,2885472002.713781,44462600567.308556
Oct-09-2021,156.9797674992833,157.82966357174064,147.7521,147.7521,2267754398.6666665,46165740959.28593
Oct-08-2021,158.8979,161.2424853385205,155.12631022720686,157.21639848597476,3631688742.2222223,47442036749.73743
Oct-07-2021,154.26122506120774,168.4334966476979,152.9652,158.5259,4269959027.5555553,48011699206.113525
Oct-06-2021,154.03905579858252,160.4474638085064,150.78164084377337,154.16526341550338,4799475872.557491,46417372885.26425
Oct-05-2021,164.65421358998313,165.17420661046097,150.8838547265618,154.20406513533052,4826951023.111111,47016654765.246796
Oct-04-2021,167.4498,169.7431935354303,160.8085205779728,164.2239872762202,4797771276.444445,49415004993.27295
Oct-03-2021,172.6932,172.6932,163.6073980018326,167.4461,5646804924.444445,50144316357.89157
Oct-02-2021,169.18770892525887,177.20275712106027,167.08568446466228,172.3314,6089911107.555555,51284380347.13583
Oct-01-2021,161.71807128502454,174.8007,156.54442937563712,169.4033,6713333032.888889,48942425505.1585
Sep-30-2021,141.03073089195905,164.5475,138.57799006797947,161.30866258174908,5031126938.666667,44798685643.697235
Sep-29-2021,135.2805,142.2869,134.45249772176138,141.07846589024203,3765317400,41170368149.666046
Sep-28-2021,131.6088,139.8952,131.6088,135.1236,4392905773.810526,40599883220.19098
Sep-27-2021,136.09640699643597,138.9919,128.6958,131.042,4840941136.644689,39920677377.45898
Sep-26-2021,136.0262,148.055,134.3523,136.74631921042445,5075460795.007092,42214523878.89711
Sep-25-2021,136.2198674409943,139.192,126.6727,135.8722,4103029276.6896553,39858936401.816956
Sep-24-2021,139.3898,143.6917400017276,134.19534579120426,136.74106822304006,5487367373.156795,41325170007.29048
Sep-23-2021,149.9598,150.5053,129.6161,139.3743,6602106559.552447,41866383037.37622
Sep-22-2021,148.04862659080155,152.1224830991139,143.42781960259208,149.918,8194202147.679442,43948025178.7319
Sep-21-2021,123.94,150.3683,122.3642,148.0341309696113,9773130574.222221,40349726531.4946
Sep-20-2021,132.3791,143.925,117.8889342825598,123.0982,10463883488,40228310465.919075
Sep-19-2021,152.843,152.843,131.422,133.655,7815031647.442509,42241596736.25271
Sep-18-2021,169.4789,170.574,151.3881,152.7933,8172104474.666667,47622659402.82179
Sep-17-2021,147.49,170.8915,144.717,169.9447,9184003221.853659,46726952673.956116
Sep-16-2021,152.4572,153.3986,135.456,147.7036,7018371717.333333,42837301077.46031
Sep-15-2021,159.1614,162.6055,147.8373,152.1697,5820156151.972125,46349716756.25966
Sep-14-2021,158.381,166.1549,154.67387936122415,158.9041,10800680421.240417,47403496847.327446
Sep-13-2021,169.61437161151127,170.46681036653413,143.9903,158.4591,8731380507.651567,47868484288.5218
Sep-12-2021,174.6853,174.6853,151.39250987674367,169.31548997020346,8338291685.240418,47372866568.46054
Sep-11-2021,178.6578,181.1775762710934,171.4191,174.7455,6552845561.756098,52041299582.54158
Sep-10-2021,179.5162,191.98433231890365,176.0437,177.5419,12050393755.205574,53711953033.141594
Sep-09-2021,188.173,195.95259754989664,169.8725313567906,178.2436,15180429768.308771,53396963055.28368
Sep-08-2021,191.0319,213.9422,183.1677,187.4374,25349094648.88889,58955555821.315544
Sep-07-2021,172.865,196.6891758222205,147.818,188.2778,26835579050.666668,50195668118.31833
Sep-06-2021,164.3335,194.0821528033757,139.7067,172.4473,22987979491.555557,51675838445.91067
Sep-05-2021,142.1029,165.63505140130098,139.1824,164.375,6717611011.631206,43452610826.19693
Sep-04-2021,139.18420566046552,144.95613712345553,135.4799,142.2485,5571833277.9930315,40773543430.29519
Sep-03-2021,146.4493599406517,150.2724,137.1802,139.81794542775623,10286880067.555555,41905993753.76273
Sep-02-2021,128.4032,148.4709,128.4032,146.0080424429546,13409291038.433567,40757116217.523865
Sep-01-2021,111.0507,131.56,110.0753,128.5771,6686381671.832168,34552385589.28089
Aug-31-2021,108.5273,119.2843,106.8278,111.2503,11165725515.18881,32811137839.444458
Aug-30-2021,110.3012,129.4881,103.82299168674786,108.8281,11442961589.965157,33686648333.29683
Aug-29-2021,94.3229,115.9153664637582,93.97201691672332,109.8693,5048867580.432055,29961458710.32973
Aug-28-2021,96.6951,97.7188,91.004,94.3016,4184413448.982456,27272244712.058464
Aug-27-2021,88.1053,97.67404316341376,85.79044089827468,97.2368,4298713765.859155,26570632651.19333
Aug-26-2021,74.9795,88.76610082189536,73.321,87.908,5991577248.557491,24098036197.91595
Aug-25-2021,71.9428,77.8991,66.46630352159778,75.9092,3106109332.5874124,20939159348.161777
Aug-24-2021,70.6881,72.68939606972582,66.6488,71.7688,2875253644.5314684,20427277448.154373
Aug-23-2021,75.7637,79.19188288476487,69.46382570982531,70.5741,3070086656,21778694200.34032
Aug-22-2021,73.1387476795307,76.47875576215937,71.9347,75.89,1904251821.9372823,21071695740.862164
Aug-21-2021,73.91531481485737,77.425,71.6621,73.1387476795307,2009985914.2020905,21404501073.806953
Aug-20-2021,78.67867577137015,81.38980606372193,72.84623703447834,74.3356,3443000262.020906,22029864894.291992
Aug-19-2021,72.8677,79.90663638923053,71.105,78.85945502924471,3312778126.2222223,21174252738.496326
Aug-18-2021,72.6945,75.0006,68.8627,73.0034,6606063200,20632013168.40241
Aug-17-2021,64.2287,80.0355,60.5362,73.552,8230446065.777778,20559203675.531075
Aug-16-2021,62.3661,74.34114970032013,60.6095,63.455,7972356347.508772,19679894196.20095
Aug-15-2021,53.7446,68.77137137011174,52.5482,61.9729,5311581231.275261,17882560550.880733
Aug-14-2021,44.1358,54.4743,43.5707,53.8604,966377503.8888888,13620565205.530937
Aug-13-2021,44.88763215967388,44.88763215967388,43.16622827304829,44.142,637683667.5555556,12584219149.857347
Aug-12-2021,41.1144,44.895197981655,40.7587,44.895197981655,719411890,12343082453.841167
Aug-11-2021,41.7737,43.3525,39.5563,41.1665,749622524.2222222,11722536663.45745
Aug-10-2021,40.67038134246121,43.52238028866766,40.67038134246121,41.8936,757367004,11669144634.368734
Aug-09-2021,38.7538592515886,41.603228459940205,38.2551,40.59948810658728,755204378,10946424230.668455
Aug-08-2021,37.69761046735865,40.0049,36.58554178756112,38.755097270773184,598196045,10498681762.474861
Aug-07-2021,39.46,39.5416568157995,36.97089789530378,37.70344757517938,731065549.5555556,10439678666.169224
